index,task_url,task_name,task_description,language_name,code,target,set
1645,http://rosettacode.org/wiki/Sorting_algorithms/Heapsort,Sorting algorithms/Heapsort,"
Sorting Algorithm

This is a sorting algorithm.   It may be applied to a set of data in order to sort it.    
For comparing various sorts, see compare sorts.  
For other sorting algorithms,   see sorting algorithms,   or:

O(n logn) sorts
Heap sort |
Merge sort |
Patience sort |
Quick sort
O(n log2n) sorts
Shell Sort
O(n2) sorts
Bubble sort |
Cocktail sort |
Cocktail sort with shifting bounds |
Comb sort |
Cycle sort |
Gnome sort |
Insertion sort |
Selection sort |
Strand sort
other sorts
Bead sort |
Bogo sort |
Common sorted list |
Composite structures sort |
Custom comparator sort |
Counting sort |
Disjoint sublist sort |
External sort |
Jort sort |
Lexicographical sort |
Natural sorting |
Order by pair comparisons |
Order disjoint list items |
Order two numerical lists |
Object identifier (OID) sort |
Pancake sort |
Quickselect |
Permutation sort |
Radix sort |
Ranking methods |
Remove duplicate elements |
Sleep sort |
Stooge sort |
[Sort letters of a string] |
Three variable sort |
Topological sort |
Tree sort




 This page uses content from Wikipedia. The original article was at Heapsort. The list of authors can be seen in the page history. As with Rosetta Code, the text of Wikipedia is available under the GNU FDL. (See links for details on variance)


Heapsort is an in-place sorting algorithm with worst case and average complexity of   O(n logn).

The basic idea is to turn the array into a binary heap structure, which has the property that it allows efficient retrieval and removal of the maximal element.

We repeatedly ""remove"" the maximal element from the heap, thus building the sorted list from back to front.

A heap sort requires random access, so can only be used on an array-like data structure.

Pseudocode:

function heapSort(a, count) is
   input: an unordered array a of length count
 
   (first place a in max-heap order)
   heapify(a, count)
 
   end := count - 1
   while end > 0 do
      (swap the root(maximum value) of the heap with the
       last element of the heap)
      swap(a[end], a[0])
      (decrement the size of the heap so that the previous
       max value will stay in its proper place)
      end := end - 1
      (put the heap back in max-heap order)
      siftDown(a, 0, end)



function heapify(a,count) is
   (start is assigned the index in a of the last parent node)
   start := (count - 2) / 2
   
   while start ≥ 0 do
      (sift down the node at index start to the proper place
       such that all nodes below the start index are in heap
       order)
      siftDown(a, start, count-1)
      start := start - 1
   (after sifting down the root all nodes/elements are in heap order)
 
function siftDown(a, start, end) is
   (end represents the limit of how far down the heap to sift)
   root := start

   while root * 2 + 1 ≤ end do       (While the root has at least one child)
      child := root * 2 + 1           (root*2+1 points to the left child)
      (If the child has a sibling and the child's value is less than its sibling's...)
      if child + 1 ≤ end and a[child] < a[child + 1] then
         child := child + 1           (... then point to the right child instead)
      if a[root] < a[child] then     (out of max-heap order)
         swap(a[root], a[child])
         root := child                (repeat to continue sifting down the child now)
      else
         return



Write a function to sort a collection of integers using heapsort.



",Go,"package main

import (
	""fmt""
)

type Heap struct {
	data []int
}

func (h *Heap) Insert(val int) {
	h.data = append(h.data, val)
	h.heapifyUp()
}

func (h *Heap) heapifyUp() {
	index := len(h.data) - 1
	for h.data[index] > h.data[(index-1)/2] {
		h.data[index], h.data[(index-1)/2] = h.data[(index-1)/2], h.data[index]
		index = (index - 1) / 2
	}
}

func (h *Heap) heapifyDown() {
	index := 0
	for {
		left := 2*index + 1
		right := 2*index + 2
		largest := index
		if left < len(h.data) && h.data[left] > h.data[largest] {
			largest = left
		}
		if right < len(h.data) && h.data[right] > h.data[largest] {
			largest = right
		}
		if largest == index {
			break
		}
		h.data[index], h.data[largest] = h.data[largest], h.data[index]
		index = largest
	}
}

func (h *Heap) Delete() int {
	if len(h.data) == 0 {
		return -1
	}
	val := h.data[0]
	h.data[0] = h.data[len(h.data)-1]
	h.data = h.data[:len(h.data)-1]
	h.heapifyDown()
	return val
}

func (h *Heap) Print() {
	fmt.Println(h.data)
}

func main() {
	h := &Heap{}
	h.Insert(10)
	h.Insert(15)
	h.Insert(20)
	h.Insert(25)
	h.Insert(30)
	h.Insert(35)
	h.Insert(40)
	h.Insert(45)
	h.Insert(50)
	h.Insert(55)
	h.Insert(60)
	h.Insert(65)
	h.Insert(70)
	h.Insert(75)
	h.Insert(80)
	h.Insert(85)
	h.Insert(90)
	h.Insert(95)
	h.Insert(100)
	h.Print()
	h.Delete()
	h.Print()
}",Ai_generated,Go_from_C++
9746,http://rosettacode.org/wiki/Atomic_updates,Atomic updates,"

Task

Define a data type consisting of a fixed number of 'buckets', each containing a nonnegative integer value, which supports operations to:

 get the current value of any bucket
 remove a specified amount from one specified bucket and add it to another, preserving the total of all bucket values, and clamping the transferred amount to ensure the values remain non-negative

In order to exercise this data type, create one set of buckets, and start three concurrent tasks:

 As often as possible, pick two buckets and make their values closer to equal.
 As often as possible, pick two buckets and arbitrarily redistribute their values.
 At whatever rate is convenient, display (by any means) the total value and, optionally, the individual values of each bucket.


The display task need not be explicit; use of e.g. a debugger or trace tool is acceptable provided it is simple to set up to provide the display.


This task is intended as an exercise in atomic operations.   The sum of the bucket values must be preserved even if the two tasks attempt to perform transfers simultaneously, and a straightforward solution is to ensure that at any time, only one transfer is actually occurring — that the transfer operation is atomic.



",Go,"package main
 
import (
    ""fmt""
    ""math/rand""
    ""sync""
    ""time""
)
 
// A collection of buckets, filled with random non-negative integers.
// There are atomic operations to look at the bucket contents, and
// to move amounts between buckets.
type BucketStore struct {
    // Creates a BucketStore with +nbuckets+ buckets. Fills each bucket
    // with a random non-negative integer.
    buckets []int
 
    // Mutex used to make operations atomic
    mutex sync.Mutex
}
 
// Returns an array with the contents of all buckets.
func (bs *BucketStore) Buckets() []int {
    bs.mutex.Lock()
    defer bs.mutex.Unlock()
 
    buckets := make([]int, len(bs.buckets))
    copy(buckets, bs.buckets)
    return buckets
}
 
// Transfers _amount_ to bucket at array index _destination_,
// from bucket at array index _source_.
func (bs *BucketStore) Transfer(destination, source, amount int) {
    // Do nothing if both buckets are same
    if destination == source {
        return
    }
 
    bs.mutex.Lock()
    defer bs.mutex.Unlock()
 
    // Clamp amount to prevent negative value in bucket
    amount = min(amount, bs.buckets[source])
 
    bs.buckets[source] -= amount
    bs.buckets[destination] += amount
}
 
// Create bucket store
var bucketStore = BucketStore{
    buckets: make([]int, 8),
}
 
// Get total amount in the store
const TOTAL = 8192
 
// Start a thread to equalize buckets
func equalize() {
    for {
        // Pick 2 buckets
        buckets := bucketStore.Buckets()
        first := rand.Intn(len(buckets))
        second := rand.Intn(len(buckets))
 
        // Swap buckets so that _first_ has not more than _second_
        if buckets[first] > buckets[second] {
            first, second = second, first
        }
 
        // Transfer half of the difference, rounded down
        bucketStore.Transfer(first, second, (buckets[second]-buckets[first])/2)
    }
}
 
// Start a thread to distribute values among buckets
func distribute() {
    for {
        // Pick 2 buckets
        buckets := bucketStore.Buckets()
        first := rand.Intn(len(buckets))
        second := rand.Intn(len(buckets))
 
        // Transfer random amount to _first_ from _second_
        bucketStore.Transfer(first, second, rand.Intn(buckets[second]))
    }
}
 
// Loop to display buckets
func display() {
    for {
        time.Sleep(time.Second)
 
        buckets := bucketStore.Buckets()
 
        // Compute the total value in all buckets.
        // We calculate this outside BucketStore so BucketStore can't cheat by
        // always reporting the same value.
        n := 0
        for _, v := range buckets {
            n += v
        }
 
        // Display buckets and total
        fmt.Printf(""%v, total %d\n"", buckets, n)
 
        if n!= TOTAL {
            // This should never happen
            fmt.Printf(""ERROR: Total changed from %d to %d\n"", TOTAL, n)
            return
        }
    }
}
 
func min(a, b int) int {
    if a < b {
        return a
    }
    return b
}
 
func main() {
    // Initialize buckets
    for i := range bucketStore.buckets {
        bucketStore.buckets[i] = rand.Intn(1024)
    }
 
    // Start threads
    go equalize()
    go distribute()
    display()
}",Ai_generated,Go_from_Ruby
6263,http://rosettacode.org/wiki/LZW_compression,LZW compression,"The Lempel-Ziv-Welch (LZW) algorithm provides loss-less data compression.

You can read a complete description of it in the   Wikipedia article   on the subject.   It was patented, but it entered the public domain in 2004.



",Go,"package main

import (
	""fmt""
	""strings""
)

func main() {
	compressed := Compress(""TOBEORNOTTOBEORTOBEORNOT"")
	fmt.Println(strings.Join(compressed, "", ""))
	decompressed := Decompress(compressed)
	fmt.Println(decompressed)
}

func Compress(uncompressed string) []string {
	// build the dictionary
	dictionary := make(map[string]int)
	for i := 0; i < 256; i++ {
		dictionary[string(i)] = i
	}

	w := """"
	compressed := make([]string, 0)

	for _, c := range uncompressed {
		wc := w + string(c)
		if _, ok := dictionary[wc]; ok {
			w = wc
		} else {
			// write w to output
			compressed = append(compressed, fmt.Sprintf(""%d"", dictionary[w]))
			// wc is a new sequence; add it to the dictionary
			dictionary[wc] = len(dictionary)
			w = string(c)
		}
	}

	// write remaining output if necessary
	if w!= """" {
		compressed = append(compressed, fmt.Sprintf(""%d"", dictionary[w]))
	}

	return compressed
}

func Decompress(compressed []string) string {
	// build the dictionary
	dictionary := make(map[int]string)
	for i := 0; i < 256; i++ {
		dictionary[i] = string(i)
	}

	w := dictionary[toInt(compressed[0])]
	compressed = compressed[1:]
	decompressed := strings.Builder{}
	decompressed.WriteString(w)

	for _, k := range compressed {
		var entry string
		if _, ok := dictionary[toInt(k)]; ok {
			entry = dictionary[toInt(k)]
		} else if toInt(k) == len(dictionary) {
			entry = w + string(w[0])
		}

		decompressed.WriteString(entry)

		// new sequence; add it to the dictionary
		dictionary[len(dictionary)] = w + string(entry[0])

		w = entry
	}

	return decompressed.String()
}

func toInt(s string) int {
	i, _ := fmt.Sscanf(s, ""%d"", &i)
	return i
}",Ai_generated,Go_from_C#
5214,http://rosettacode.org/wiki/Gapful_numbers,Gapful numbers,"Numbers   (positive integers expressed in base ten)   that are (evenly) divisible by the number formed by the
first and last digit are known as   gapful numbers.


Evenly divisible   means divisible with   no   remainder.



All   one─   and two─digit   numbers have this property and are trivially excluded.   Only
numbers    ≥  100   will be considered for this Rosetta Code task.



Example

187   is a   gapful   number because it is evenly divisible by the
number   17   which is formed by the first and last decimal digits
of    187. 



About   7.46%   of positive integers are   gapful.



Task

   Generate and show all sets of numbers (below) on one line (horizontally) with a title,   here on this page
   Show the first   30   gapful numbers
   Show the first   15   gapful numbers    ≥           1,000,000
   Show the first   10   gapful numbers    ≥    1,000,000,000


Related tasks

   Harshad or Niven series.
   palindromic gapful numbers.
   largest number divisible by its digits.


Also see

   The OEIS entry:   A108343 gapful numbers.
   numbersaplenty gapful numbers

",Go,"package main
 
import (
	""fmt""
	""strconv""
)
 
// Function to construct a new integer from the first and last digits of another
func gapfulness_divisor(number int) int {
	digit_string := strconv.Itoa(number)
	digit_count := len(digit_string)
	first_digit := digit_string[0:1]
	last_digit := digit_string[digit_count-1 : digit_count]
	return strconv.Atoi(first_digit + last_digit)
}
 
// Divisibility test to determine gapfulness
func is_gapful(number int) bool {
	return number%gapfulness_divisor(number) == 0
}
 
// Function to search for the least gapful number greater than a given integer
func next_gapful(number int) int {
	for!is_gapful(number) {
		number++
	}
	return number
}
 
// Constructor for a list of gapful numbers starting from given lower bound
func gapful_numbers(start int, amount int) []int {
	list := make([]int, 0, amount)
	number := start
	if amount > 0 && is_gapful(start) {
		list = append(list, start)
	}
	for len(list) < amount {
		number = next_gapful(number)
		list = append(list, number)
	}
	return list
}
 
// Formatter for a comma-separated list of gapful numbers
func single_line_gapfuls(start int, amount int) string {
	list := gapful_numbers(start, amount)
	return fmt.Sprint(list)
}
 
// Main algorithm
func main() {
	fmt.Println(""First 100 gapful numbers starting at 30"")
	fmt.Println(single_line_gapfuls(100, 30))
	fmt.Println(""First 1000000 gapful numbers starting at 15"")
	fmt.Println(single_line_gapfuls(1000000, 15))
	fmt.Println(""First 1000000000 gapful numbers starting at 10"")
	fmt.Println(single_line_gapfuls(1000000000, 10))
}",Ai_generated,Go_from_JavaScript
1646,http://rosettacode.org/wiki/Sorting_algorithms/Merge_sort,Sorting algorithms/Merge sort,"
Sorting Algorithm

This is a sorting algorithm.   It may be applied to a set of data in order to sort it.    
For comparing various sorts, see compare sorts.  
For other sorting algorithms,   see sorting algorithms,   or:

O(n logn) sorts
Heap sort |
Merge sort |
Patience sort |
Quick sort
O(n log2n) sorts
Shell Sort
O(n2) sorts
Bubble sort |
Cocktail sort |
Cocktail sort with shifting bounds |
Comb sort |
Cycle sort |
Gnome sort |
Insertion sort |
Selection sort |
Strand sort
other sorts
Bead sort |
Bogo sort |
Common sorted list |
Composite structures sort |
Custom comparator sort |
Counting sort |
Disjoint sublist sort |
External sort |
Jort sort |
Lexicographical sort |
Natural sorting |
Order by pair comparisons |
Order disjoint list items |
Order two numerical lists |
Object identifier (OID) sort |
Pancake sort |
Quickselect |
Permutation sort |
Radix sort |
Ranking methods |
Remove duplicate elements |
Sleep sort |
Stooge sort |
[Sort letters of a string] |
Three variable sort |
Topological sort |
Tree sort


The   merge sort   is a recursive sort of order    n*log(n). 

It is notable for having a worst case and average complexity of    O(n*log(n)),    and a best case complexity of    O(n)    (for pre-sorted input).

The basic idea is to split the collection into smaller groups by halving it until the groups only have one element or no elements   (which are both entirely sorted groups).

Then merge the groups back together so that their elements are in order.

This is how the algorithm gets its   divide and conquer   description.



Task

Write a function to sort a collection of integers using the merge sort.



The merge sort algorithm comes in two parts:

   a sort function     and 
   a merge function 

The functions in pseudocode look like this:

function mergesort(m)
   var list left, right, result
   if length(m) ≤ 1
       return m
   else
       var middle = length(m) / 2
       for each x in m up to middle - 1
           add x to left
       for each x in m at and after middle
           add x to right
       left = mergesort(left)
       right = mergesort(right)
       if last(left) ≤ first(right) 
          append right to left
          return left
       result = merge(left, right)
       return result

function merge(left,right)
   var list result
   while length(left) > 0 and length(right) > 0
       if first(left) ≤ first(right)
           append first(left) to result
           left = rest(left)
       else
           append first(right) to result
           right = rest(right)
   if length(left) > 0 
       append rest(left) to result
   if length(right) > 0 
       append rest(right) to result
   return result



See also

   the Wikipedia entry:    merge sort


Note:   better performance can be expected if, rather than recursing until    length(m) ≤ 1,    an insertion sort is used for    length(m)    smaller than some threshold larger than   1.   However, this complicates the example code, so it is not shown here.



",Go,"package main

import (
	""fmt""
	""sort""
)

func mergesort(first []int, last []int, order func(int, int) bool) {
	if len(last)-len(first) > 1 {
		middle := first + (last - first) / 2
		mergesort(first, middle, order)
		mergesort(middle, last, order)
		inplace_merge(first, middle, last, order)
	}
}

func inplace_merge(first []int, middle []int, last []int, order func(int, int) bool) {
	// TODO
}

func main() {
	a := []int{1, 2, 3, 4, 5, 6, 7, 8, 9, 10}
	mergesort(a, a, func(a, b int) bool {
		return a < b
	})
	fmt.Println(a)
}",Ai_generated,Go_from_C++
3552,http://rosettacode.org/wiki/Hello_world/Line_printer,Hello world/Line printer,"Task

Cause a line printer attached to the computer to print a line containing the message:    Hello World! 



Note

A line printer is not the same as standard output.

A   line printer   was an older-style printer which prints one line at a time to a continuous ream of paper.

With some systems, a line printer can be any device attached to an appropriate port (such as a parallel port).



",Go,"package main

import (
	""fmt""
	""os""
)

func main() {
	lp, err := os.OpenFile(""/dev/lp0"", os.O_WRONLY, 0)
	if err!= nil {
		fmt.Println(err)
		return
	}
	defer lp.Close()
	lp.WriteString(""Hello World!\n"")
}",Ai_generated,Go_from_Python
7640,http://rosettacode.org/wiki/Next_highest_int_from_digits,Next highest int from digits,"Given a zero or positive integer, the task is to generate the next largest
integer using only the given digits*1.

   Numbers will not be padded to the left with zeroes.
   Use all given digits, with their given multiplicity. (If a digit appears twice in the input number, it should appear twice in the result).
   If there is no next highest integer return zero.


*1   Alternatively phrased as:   ""Find the smallest integer larger than the (positive or zero) integer   N
 which can be obtained by reordering the (base ten) digits of   N"".


Algorithm 1

   Generate all the permutations of the digits and sort into numeric order.
   Find the number in the list.
   Return the next highest number from the list.


The above could prove slow and memory hungry for numbers with large numbers of
digits, but should be easy to reason about its correctness.



Algorithm 2

   Scan right-to-left through the digits of the number until you find a digit with a larger digit somewhere to the right of it.
   Exchange that digit with the digit on the right that is both more than it, and closest to it.
   Order the digits to the right of this position, after the swap; lowest-to-highest, left-to-right. (I.e. so they form the lowest numerical representation)

E.g.:

    n = 12453
<scan>
    12_4_53
<swap>
    12_5_43
<order-right>
    12_5_34

    return: 12534

This second algorithm is faster and more memory efficient, but implementations
may be harder to test.

One method of testing, (as used in developing the task),   is to compare results from both
algorithms for random numbers generated from a range that the first algorithm can handle.



Task requirements

Calculate the next highest int from the digits of the following numbers:

   0
   9
   12
   21
   12453
   738440
   45072010
   95322020


Optional stretch goal

   9589776899767587796600

",Go,"package main
 
import (
    ""fmt""
    ""strconv""
)
 
func swap(str []byte, i, j int) {
    str[i], str[j] = str[j], str[i]
}
 
func reverse(str []byte, i, j int) {
    for ; i < j; i, j = i+1, j-1 {
        swap(str, i, j)
    }
}
 
func nextPermutation(str []byte) bool {
    len := len(str)
    if len < 2 {
        return false
    }
    for i := len - 1; i > 0; {
        j := i
        if str[i-1] < str[j] {
            k := len
            for str[i-1] >= str[k-1] {
                k--
            }
            swap(str, i-1, k-1)
            reverse(str, j, len-1)
            return true
        }
        i--
    }
    return false
}
 
func nextHighestInt(n uint32) uint32 {
    str := []byte(strconv.FormatUint(uint64(n), 10))
    if!nextPermutation(str) {
        return 0
    }
    n, _ = strconv.ParseUint(string(str), 10, 32)
    return uint32(n)
}
 
func main() {
    numbers := []uint32{0, 9, 12, 21, 12453, 738440, 45072010, 95322020}
    for _, n := range numbers {
        fmt.Printf(""%d -> %d\n"", n, nextHighestInt(n))
    }
    // Last one is too large to convert to an integer
    big := ""9589776899767587796600""
    next := []byte(big)
    nextPermutation(next)
    fmt.Printf(""%s -> %s\n"", big, string(next))
}",Ai_generated,Go_from_C
2970,http://rosettacode.org/wiki/Water_collected_between_towers,Water collected between towers,"Task

In a two-dimensional world, we begin with any bar-chart (or row of close-packed 'towers', each of unit width), and then it rains,
completely filling all convex enclosures in the chart with water.



9               ██           9               ██    
8               ██           8               ██    
7     ██        ██           7     ██≈≈≈≈≈≈≈≈██    
6     ██  ██    ██           6     ██≈≈██≈≈≈≈██    
5 ██  ██  ██  ████           5 ██≈≈██≈≈██≈≈████    
4 ██  ██  ████████           4 ██≈≈██≈≈████████    
3 ██████  ████████           3 ██████≈≈████████    
2 ████████████████  ██       2 ████████████████≈≈██
1 ████████████████████       1 ████████████████████


In the example above, a bar chart representing the values [5, 3, 7, 2, 6, 4, 5, 9, 1, 2] has filled, collecting 14 units of water.

Write a function, in your language, from a given array of heights, to the number of water units that can be held in this way, by a corresponding bar chart.

Calculate the number of water units that could be collected by bar charts representing each of the following seven series:

   [[1, 5, 3, 7, 2],
    [5, 3, 7, 2, 6, 4, 5, 9, 1, 2],
    [2, 6, 3, 5, 2, 8, 1, 4, 2, 2, 5, 3, 5, 7, 4, 1],
    [5, 5, 5, 5],
    [5, 6, 7, 8],
    [8, 7, 7, 6],
    [6, 7, 10, 7, 6]]


See, also:

 Four Solutions to a Trivial Problem – a Google Tech Talk by Guy Steele
 Water collected between towers on Stack Overflow, from which the example above is taken)
 An interesting Haskell solution, using the Tardis monad, by Phil Freeman in a Github gist.

",Go,"package main
 
import (
    ""fmt""
)
 
func waterCollected(tower []int) int {
    N := len(tower)
    highestLeft := make([]int, N)
    highestRight := make([]int, N)
    waterLevel := make([]int, N)
    for n := 1; n < N; n++ {
        highestLeft[n] = max(tower[:n])
    }
    for n := N - 2; n >= 0; n-- {
        highestRight[n] = max(tower[n:N])
    }
    for n := 0; n < N; n++ {
        waterLevel[n] = max(min(highestLeft[n], highestRight[n])-tower[n], 0)
    }
    fmt.Println(""highest_left:  "", highestLeft)
    fmt.Println(""highest_right: "", highestRight)
    fmt.Println(""water_level:   "", waterLevel)
    fmt.Println(""tower_level:   "", tower)
    fmt.Println(""total_water:   "", sum(waterLevel))
    fmt.Println("""")
    return sum(waterLevel)
}
 
func max(a []int) int {
    max := a[0]
    for _, v := range a {
        if v > max {
            max = v
        }
    }
    return max
}
 
func min(a, b int) int {
    if a < b {
        return a
    }
    return b
}
 
func sum(a []int) int {
    sum := 0
    for _, v := range a {
        sum += v
    }
    return sum
}
 
func main() {
    towers := [][]int{
        {1, 5, 3, 7, 2},
        {5, 3, 7, 2, 6, 4, 5, 9, 1, 2},
        {2, 6, 3, 5, 2, 8, 1, 4, 2, 2, 5, 3, 5, 7, 4, 1},
        {5, 5, 5, 5},
        {5, 6, 7, 8},
        {8, 7, 7, 6},
        {6, 7, 10, 7, 6},
    }
    for _, tower := range towers {
        waterCollected(tower)
    }
}",Ai_generated,Go_from_Python
7917,http://rosettacode.org/wiki/Element-wise_operations,Element-wise operations,"This task is similar to:

   Matrix multiplication
   Matrix transposition


Task

Implement basic element-wise matrix-matrix and scalar-matrix operations, which can be referred to in other, higher-order tasks.

Implement:

   addition
   subtraction
   multiplication
   division
   exponentiation


Extend the task if necessary to include additional basic operations, which should not require their own specialised task.



",Go,"package main
 
import (
	""math""
)
 
type _M [][]float64
 
func eop_add(_a, _b, _c _M, w, h int) {
	var i, j int
	for i = 0; i < h; i++ {
		for j = 0; j < w; j++ {
			_c[i][j] = _a[i][j] + _b[i][j]
		}
	}
}
 
func eop_sub(_a, _b, _c _M, w, h int) {
	var i, j int
	for i = 0; i < h; i++ {
		for j = 0; j < w; j++ {
			_c[i][j] = _a[i][j] - _b[i][j]
		}
	}
}
 
func eop_mul(_a, _b, _c _M, w, h int) {
	var i, j int
	for i = 0; i < h; i++ {
		for j = 0; j < w; j++ {
			_c[i][j] = _a[i][j] * _b[i][j]
		}
	}
}
 
func eop_div(_a, _b, _c _M, w, h int) {
	var i, j int
	for i = 0; i < h; i++ {
		for j = 0; j < w; j++ {
			_c[i][j] = _a[i][j] / _b[i][j]
		}
	}
}
 
func eop_s_mul(_a _M, s float64, _b _M, w, h int) {
	var x float64
	var i, j int
	for i = 0; i < h; i++ {
		for j = 0; j < w; j++ {
			x = _a[i][j]
			_b[i][j] = x * s
		}
	}
}
 
func eop_s_div(_a _M, s float64, _b _M, w, h int) {
	var x float64
	var i, j int
	for i = 0; i < h; i++ {
		for j = 0; j < w; j++ {
			x = _a[i][j]
			_b[i][j] = x / s
		}
	}
}
 
func eop_s_add(_a _M, s float64, _b _M, w, h int) {
	var x float64
	var i, j int
	for i = 0; i < h; i++ {
		for j = 0; j < w; j++ {
			x = _a[i][j]
			_b[i][j] = x + s
		}
	}
}
 
func eop_s_sub(_a _M, s float64, _b _M, w, h int) {
	var x float64
	var i, j int
	for i = 0; i < h; i++ {
		for j = 0; j < w; j++ {
			x = _a[i][j]
			_b[i][j] = x - s
		}
	}
}
 
func eop_s_pow(_a _M, s float64, _b _M, w, h int) {
	var x float64
	var i, j int
	for i = 0; i < h; i++ {
		for j = 0; j < w; j++ {
			x = _a[i][j]
			_b[i][j] = math.Pow(x, s)
		}
	}
}",Ai_generated,Go_from_C
448,http://rosettacode.org/wiki/Infinity,Infinity,"Task

Write a function which tests if infinity is supported for floating point numbers (this step should be omitted for languages where the language specification already demands the existence of infinity, e.g. by demanding IEEE numbers), and if so, returns positive infinity.   Otherwise, return the largest possible positive floating point number.

For languages with several floating point types, use the type of the literal constant   1.5   as floating point type.



Related task

   Extreme floating point values

",Go,"var infinity float64 = 1.0 / 0.0
math.IsInf(infinity, 0) //true",Ai_generated,Go_from_Java
